Region,States,20-05-2019,21-05-2019,22-05-2019,23-05-2019,24-05-2019,25-05-2019,26-05-2019
NR,Punjab,146.2,158.9,169.5,161.7,139.4,142.4,150.2
,Haryana,158.0,167.3,171.5,164.4,147.7,156.0,151.0
,Rajasthan,226.8,230.7,233.6,240.3,234.0,238.8,239.8
,Delhi,102.8,110.8,114.0,114.5,105.5,109.2,99.9
,UP,412.7,413.5,428.3,442.0,398.2,406.1,414.7
,Uttarakhand,44.0,45.1,35.8,47.2,45.1,44.6,41.9
,HP,27.9,29.2,13.1,29.4,28.8,29.1,26.6
,J&K,41.8,48.3,48.1,48.7,43.5,44.6,46.4
,Chandigarh,5.1,5.3,5.5,5.2,4.9,4.6,4.3
WR,Chhattisgarh,92.2,92.3,88.9,92.3,93.5,92.1,92.8
,Gujarat,382.1,387.9,384.3,391.1,388.3,384.8,372.0
,MP,219.1,222.8,225.1,227.8,223.8,223.5,219.1
,Maharashtra,507.0,513.6,513.9,522.1,505.3,503.3,487.5
,Goa,11.8,12.4,12.4,12.4,12.4,12.4,12.4
,DD,7.2,7.5,7.5,7.5,7.5,6.1,7.0
,DNH,17.7,18.2,18.0,18.1,17.9,17.9,17.7
,Essar steel,6.7,5.2,3.9,4.1,5.3,7.8,7.7
SR,Andhra Pradesh,193.1,201.7,202.5,202.5,199.9,201.0,199.1
,Telangana,172.2,173.0,171.3,175.1,172.5,172.6,171.1
,Karnataka,225.8,221.7,219.4,218.9,205.3,194.1,176.0
,Kerala,85.2,86.8,87.7,89.4,82.8,81.2,77.8
,Tamil Nadu,348.9,359.7,364.0,365.3,355.5,351.6,328.3
,Pondy,8.8,9.1,8.8,9.3,8.5,9.0,8.5
ER,Bihar,106.2,107.3,105.8,96.5,104.7,102.3,101.0
,DVC,70.1,70.1,69.8,68.3,68.1,67.0,65.8
,Jharkhand,28.4,28.7,27.5,25.2,26.0,26.0,26.2
,Odisha,93.9,85.0,81.5,94.3,92.0,91.0,90.7
,West Bengal,184.1,193.3,192.0,172.7,184.2,155.6,154.9
,Sikkim,1.1,1.1,1.0,1.1,1.1,1.2,1.1
NER,Arunachal Pradesh,2.0,2.1,2.2,2.1,2.2,2.3,2.2
,Assam,26.0,27.6,27.1,25.5,24.7,25.0,25.8,
,Manipur,2.3,2.6,2.6,2.4,2.2,2.3,2.5,
,Meghalaya,5.2,5.2,5.2,5.2,5.4,5.1,5.3,
,Mizoram,1.8,1.8,1.9,1.8,1.5,1.6,1.7,
,Nagaland,2.1,2.1,2.3,2.2,2.4,2.4,2.2,
,Tripura,4.4,5.1,5.2,4.7,3.6,3.6,5.2,
