Region,States,01-07-2024,02-07-2024,03-07-2024,04-07-2024,05-07-2024,06-07-2024,07-07-2024
NR,Punjab,330.8,328.2,315.6,260.4,308.5,226.8,262.7
,Haryana,255.6,264.9,255.2,228.5,246.6,244.2,221.3
,Rajasthan,305.5,323.0,324.5,295.6,275.8,279.7,281.5
,Delhi,142.4,149.0,138.1,127.7,127.4,123.8,115.0
,UP,521.1,491.4,455.3,462.6,455.4,432.2,409.3
,Uttarakhand,51.6,51.7,46.2,48.9,49.3,46.5,40.1
,HP,38.4,35.9,37.4,37.0,37.6,35.0,33.8
,J&K,51.5,54.0,56.6,53.3,50.6,44.9,50.4
,Chandigarh,8.3,7.8,7.0,6.9,7.3,6.3,5.8
,Railways_NR ISTS,4.3,4.3,4.3,4.2,4.1,4.3,4.2
WR,Chhattisgarh,110.3,113.3,120.4,117.1,118.8,119.7,125.5
,Gujarat,371.1,369.2,377.9,398.8,404.4,403.5,389.0
,MP,217.5,221.6,229.7,228.1,222.9,221.9,230.7
,Maharashtra,504.6,510.4,531.3,540.9,533.1,531.6,513.5
,Goa,14.8,14.6,14.6,14.9,14.6,14.2,12.0
,DNHDDPDCL,28.3,29.5,30.3,30.7,30.6,30.9,29.5
,AMNSIL,16.6,16.4,16.4,14.6,15.0,15.3,16.4
,BALCO,12.5,12.5,12.6,12.6,12.6,12.6,12.5
SR,Andhra Pradesh,195.3,202.4,213.4,222.2,216.9,207.1,203.9
,Telangana,204.1,212.4,214.6,231.0,232.3,219.8,212.1
,Karnataka,224.3,227.1,236.7,233.6,240.4,224.2,207.7
,Kerala,78.2,79.7,81.7,81.9,81.9,77.4,71.3
,Tamil Nadu,357.9,377.7,383.7,380.9,382.1,357.5,335.2
,Pondy,10.3,10.4,10.7,10.8,10.2,10.1,9.6
ER,Bihar,134.9,111.9,121.0,124.0,121.2,119.2,121.6
,DVC,71.5,70.8,69.1,71.1,72.8,73.6,72.3
,Jharkhand,40.8,38.7,39.1,39.8,42.1,42.0,42.1
,Odisha,109.9,115.3,112.6,114.1,112.0,114.9,119.4
,West Bengal,212.4,201.4,194.7,203.6,209.3,207.3,203.9
,Sikkim,1.2,1.2,1.2,1.2,1.3,1.2,1.1
,Railways_ER ISTS,0.2,0.2,0.2,0.1,0.1,0.1,0.3
NER,Arunachal Pradesh,1.9,2.6,2.5,2.7,2.6,2.7,2.8
,Assam,33.6,35.6,39.4,41.6,38.8,39.9,40.8,
,Manipur,2.6,2.5,2.2,2.6,2.4,2.7,2.7,
,Meghalaya,5.8,5.7,5.7,5.8,5.8,5.8,5.5,
,Mizoram,1.6,1.8,1.9,2.1,2.0,2.0,1.8,
,Nagaland,2.4,2.7,2.7,3.1,2.8,3.1,3.0,
,Tripura,4.7,5.0,5.1,5.4,5.1,5.4,5.8,
