Region,States,19-04-2021,20-04-2021,21-04-2021,22-04-2021,23-04-2021,24-04-2021,25-04-2021
NR,Punjab,127.4,125.0,117.1,118.4,103.6,114.6,109.5
,Haryana,136.6,128.5,124.3,132.5,123.8,125.3,119.5
,Rajasthan,216.4,208.8,205.6,210.5,214.8,214.3,209.3
,Delhi,79.9,69.5,64.2,64.5,64.0,59.7,61.1
,UP,347.0,352.7,328.3,297.9,322.1,329.1,334.3
,Uttarakhand,38.6,39.1,34.6,34.5,35.0,35.4,33.6
,HP,29.3,30.2,27.2,26.5,27.2,28.0,26.0
,J&K,50.4,52.3,51.3,51.3,51.6,51.8,51.2
,Chandigarh,3.9,3.6,2.8,3.3,3.2,3.0,2.9
WR,Chhattisgarh,116.9,99.1,99.2,103.3,104.2,103.7,103.1
,Gujarat,397.5,396.0,390.6,392.2,385.8,384.0,362.9
,MP,239.2,239.3,229.5,227.2,229.9,231.3,226.9
,Maharashtra,546.7,546.5,542.6,541.2,534.1,534.1,525.0
,Goa,12.0,12.2,12.2,11.2,13.0,11.8,10.6
,DD,6.9,7.2,7.2,7.1,7.0,6.9,6.0
,DNH,18.5,18.4,18.2,18.1,17.8,17.7,16.4
,Essar steel,17.1,17.1,16.5,17.2,17.0,17.2,16.9
SR,Andhra Pradesh,209.8,207.8,208.3,205.0,193.0,193.5,195.8
,Telangana,213.8,210.5,202.7,193.0,181.8,185.4,183.7
,Karnataka,240.6,237.5,238.8,227.0,210.6,201.4,200.2
,Kerala,81.4,78.7,79.1,80.8,81.4,77.9,72.3
,Tamil Nadu,340.4,348.5,353.2,354.4,357.1,356.7,321.1
,Pondy,9.1,9.5,9.4,9.5,9.5,9.2,8.5
ER,Bihar,103.0,114.5,115.8,95.9,101.7,110.7,116.8
,DVC,67.1,69.8,68.4,69.0,70.4,68.8,66.8
,Jharkhand,29.5,29.9,28.7,26.2,26.4,29.4,29.8
,Odisha,96.8,101.1,106.1,108.3,113.0,114.4,113.8
,West Bengal,172.6,192.0,178.4,150.7,161.6,173.1,175.7
,Sikkim,0.8,0.8,0.8,0.9,1.0,1.0,0.9
NER,Arunachal Pradesh,2.1,2.2,2.1,2.0,2.0,2.1,2.2
Assam,22.5,26.6,29.5,27.0,30.3,31.6,31.4,
Manipur,2.3,2.5,2.6,2.5,2.4,2.5,2.5,
Meghalaya,5.1,5.5,5.8,5.7,4.8,4.4,4.4,
Mizoram,1.6,1.6,1.6,1.5,1.6,1.7,1.6,
Nagaland,2.2,2.3,2.2,2.1,2.1,2.2,2.2,
Tripura,5.0,5.2,5.4,4.8,5.1,4.8,4.8,
