Region,States,29-07-2024,30-07-2024,31-07-2024,01-08-2024,02-08-2024,03-08-2024,04-08-2024
NR,Punjab,353.8,347.6,353.2,293.9,316.4,326.6,340.9
,Haryana,283.2,293.4,287.1,214.3,241.0,249.1,238.5
,Rajasthan,312.1,330.8,340.4,278.9,247.6,241.5,241.3
,Delhi,155.1,163.1,157.2,134.7,137.9,132.6,126.3
,UP,629.0,630.2,562.9,518.6,541.9,507.9,454.1
,Uttarakhand,53.2,54.4,47.6,44.3,48.1,49.2,47.5
,HP,36.0,39.3,39.7,34.5,36.9,36.2,32.2
,J&K,51.2,53.0,52.1,50.4,52.0,49.5,48.6
,Chandigarh,8.4,8.5,8.3,7.5,7.7,7.4,7.0
,Railways_NR ISTS,4.4,4.5,4.3,2.1,2.1,2.0,4.3
WR,Chhattisgarh,97.4,98.4,92.0,90.6,84.5,76.0,78.4
,Gujarat,388.2,382.7,381.2,389.2,388.6,379.8,363.5
,MP,244.9,252.7,257.0,235.0,224.6,220.0,191.5
,Maharashtra,478.3,496.7,494.7,490.3,490.1,478.6,462.4
,Goa,13.4,14.1,13.9,13.4,13.7,13.4,12.3
,DNHDDPDCL,29.1,29.7,29.5,28.6,28.7,29.1,28.0
,AMNSIL,16.7,17.2,18.1,18.3,18.9,18.7,18.7
,BALCO,12.6,12.6,12.6,12.6,12.6,12.6,12.6
SR,Andhra Pradesh,219.1,222.9,225.9,225.3,221.6,220.7,222.2
,Telangana,254.2,267.9,265.7,267.5,264.0,265.6,268.4
,Karnataka,206.0,215.2,213.7,212.1,211.0,211.7,200.1
,Kerala,75.6,72.6,74.4,75.4,75.8,75.8,69.9
,Tamil Nadu,379.3,385.8,395.7,385.9,388.0,374.8,347.2
,Pondy,10.6,10.8,11.1,10.8,10.8,11.2,10.3
ER,Bihar,172.3,172.8,159.0,137.1,91.8,89.6,131.1
,DVC,74.7,75.0,72.9,70.2,59.8,60.2,66.1
,Jharkhand,45.6,45.2,43.2,40.5,30.9,31.0,37.4
,Odisha,115.5,112.1,110.3,106.1,106.7,110.8,114.7
,West Bengal,230.4,234.9,234.7,204.7,170.6,176.3,183.2
,Sikkim,1.3,1.3,1.3,1.3,1.3,1.3,1.1
,Railways_ER ISTS,0.0,0.2,0.1,0.2,0.1,0.1,0.1
NER,Arunachal Pradesh,3.3,4.8,3.5,3.1,3.0,2.8,2.5
Assam,47.1,47.6,48.3,46.7,43.6,42.9,43.1,
Manipur,3.1,1.4,1.4,2.7,2.5,2.7,2.8,
Meghalaya,5.5,5.6,6.0,5.8,5.2,5.5,5.6,
Mizoram,2.1,2.0,2.0,1.8,1.8,2.1,1.8,
Nagaland,3.4,2.9,3.1,3.0,3.0,3.1,3.1,
Tripura,6.8,6.2,6.1,5.1,4.4,4.9,5.2,
