Region,States,18-02-2019,19-02-2019,20-02-2019,21-02-2019,22-02-2019,23-02-2019,24-02-2019
NR,Punjab,96.6,96.3,101.0,97.9,102.1,102.4,98.4
,Haryana,115.0,116.6,116.2,113.4,118.2,119.6,110.4
,Rajasthan,217.7,232.5,231.1,233.4,235.0,235.3,231.4
,Delhi,64.2,65.0,65.3,65.0,65.6,61.1,59.2
,UP,256.7,257.1,261.5,263.7,263.8,265.3,263.6
,Uttarakhand,36.6,36.1,37.7,37.0,37.4,37.2,34.4
,HP,29.0,27.3,29.0,30.8,27.5,28.3,24.7
,J&K,47.8,47.9,47.6,42.9,43.0,43.4,42.3
,Chandigarh,3.5,3.2,3.4,3.4,3.4,3.2,3.0
WR,Chhattisgarh,84.3,84.5,88.5,91.1,92.1,92.2,92.7
,Gujarat,324.5,327.9,329.9,335.8,335.9,328.5,313.7
,MP,218.2,223.4,227.2,222.8,231.0,232.4,229.2
,Maharashtra,419.4,425.1,436.2,442.4,443.5,441.3,424.4
,Goa,11.9,11.9,11.8,11.2,10.9,10.9,10.9
,DD,6.9,7.2,7.3,7.2,7.2,7.1,6.5
,DNH,17.5,18.0,18.4,18.5,18.4,18.2,18.1
,Essar steel,12.8,13.7,14.1,14.9,13.6,12.9,12.2
SR,Andhra Pradesh,190.1,192.8,187.7,193.6,192.6,191.9,190.2
,Telangana,195.8,203.3,205.3,205.5,212.4,211.4,209.9
,Karnataka,220.3,233.1,234.9,231.5,229.0,228.6,215.4
,Kerala,72.7,75.2,76.6,76.9,75.1,74.0,68.0
,Tamil Nadu,319.7,330.9,326.0,323.0,321.0,318.7,294.7
,Pondy,7.5,7.8,7.7,7.7,7.8,7.8,7.2
ER,Bihar,70.0,68.5,69.4,71.1,73.0,70.6,73.1
,DVC,63.5,63.7,64.8,65.1,65.4,65.5,64.6
,Jharkhand,22.0,22.9,22.1,23.0,22.3,22.9,23.7
,Odisha,74.6,76.8,77.0,78.0,80.6,83.1,82.0
,West Bengal,120.4,127.1,116.3,137.0,139.4,139.5,131.2
,Sikkim,1.5,1.5,1.0,1.4,1.6,1.6,1.1
NER,Arunachal Pradesh,2.2,2.2,2.2,2.2,2.2,2.2,2.0
Assam,20.9,21.9,22.2,23.6,23.4,23.9,22.6,
Manipur,2.9,2.3,2.9,2.6,2.6,2.6,2.1,
Meghalaya,6.3,6.7,6.5,6.5,6.4,6.3,6.1,
Mizoram,1.7,1.8,1.7,1.8,1.8,2.0,1.8,
Nagaland,2.2,2.2,2.1,2.2,2.2,2.1,1.9,
Tripura,3.9,4.0,3.8,3.8,3.6,3.9,3.9,
