Region,States,08-04-2019,09-04-2019,10-04-2019,11-04-2019,12-04-2019,13-04-2019,14-04-2019
NR,Punjab,119.0,126.8,125.9,126.3,126.1,123.5,114.7
,Haryana,116.7,126.8,129.4,131.2,127.1,126.3,116.6
,Rajasthan,197.5,211.3,215.1,215.6,210.6,216.6,213.0
,Delhi,85.6,86.9,91.0,94.4,94.8,90.0,85.5
,UP,316.2,331.6,340.6,345.6,347.0,347.1,340.1
,Uttarakhand,34.6,37.0,37.9,31.3,37.8,38.9,35.7
,HP,25.4,26.2,25.3,25.2,26.7,26.8,24.8
,J&K,41.3,43.9,41.0,45.9,42.8,42.2,44.2
,Chandigarh,3.7,3.7,4.0,4.0,4.0,3.7,3.4
WR,Chhattisgarh,102.8,101.7,100.4,100.5,100.5,101.6,102.5
,Gujarat,378.0,379.7,379.9,386.5,389.4,383.1,369.0
,MP,197.6,210.4,212.3,212.8,211.5,213.7,211.1
,Maharashtra,497.4,499.9,500.8,502.7,501.4,489.9,468.4
,Goa,12.0,13.7,13.7,11.8,11.8,11.8,11.8
,DD,7.5,6.2,7.5,7.7,7.7,7.6,7.3
,DNH,18.7,18.9,19.0,19.0,18.8,18.7,18.3
,Essar steel,5.3,5.2,5.3,5.3,5.2,5.0,4.8
SR,Andhra Pradesh,191.4,194.1,195.9,175.0,192.0,191.0,192.4
,Telangana,204.0,206.7,205.5,192.6,190.1,187.4,198.2
,Karnataka,235.1,228.9,233.5,234.8,239.3,237.8,223.6
,Kerala,85.7,84.8,84.0,86.4,87.3,88.6,83.3
,Tamil Nadu,349.6,359.6,362.8,362.1,365.4,361.5,332.8
,Pondy,8.6,8.8,8.9,8.9,8.9,8.9,8.1
ER,Bihar,79.5,70.9,75.0,85.6,89.7,90.8,85.3
,DVC,63.8,69.2,69.7,66.5,69.7,65.4,69.0
,Jharkhand,18.7,20.9,22.5,22.9,23.9,20.7,24.3
,Odisha,85.9,83.2,89.0,89.5,89.3,91.4,93.6
,West Bengal,138.4,133.3,135.1,165.8,171.8,171.0,164.5
,Sikkim,1.3,1.0,1.3,0.8,1.2,1.1,1.1
NER,Arunachal Pradesh,2.0,2.1,2.1,2.2,2.3,2.2,2.0
Assam,21.3,22.3,24.3,24.8,25.4,27.8,23.6,
Manipur,2.6,2.6,2.1,2.7,2.6,2.6,2.5,
Meghalaya,5.9,5.7,6.1,6.3,6.4,5.5,5.4,
Mizoram,1.7,1.6,1.5,1.8,1.9,2.0,1.7,
Nagaland,2.0,2.0,2.0,2.2,2.3,2.2,2.1,
Tripura,3.2,3.0,3.0,3.6,4.7,4.7,3.9,
