Region,States,17-06-2019,18-06-2019,19-06-2019,20-06-2019,21-06-2019,22-06-2019,23-06-2019
NR,Punjab,232.0,206.1,246.5,228.4,242.1,263.8,259.3
,Haryana,169.4,140.6,172.2,179.9,189.3,197.7,196.1
,Rajasthan,235.1,223.7,208.5,224.0,228.2,241.8,240.1
,Delhi,114.8,99.3,106.4,112.0,122.7,118.5,121.0
,UP,405.1,384.1,394.1,389.6,425.1,398.6,382.0
,Uttarakhand,41.8,42.6,44.2,44.1,45.8,46.0,40.8
,HP,29.0,29.4,29.6,29.8,30.1,30.4,28.2
,J&K,49.3,44.9,45.9,44.9,45.4,44.2,41.0
,Chandigarh,6.0,5.5,5.7,5.7,5.5,5.6,5.6
WR,Chhattisgarh,83.8,87.9,89.6,88.9,85.9,75.1,76.7
,Gujarat,330.9,316.1,319.2,338.8,352.0,354.3,335.9
,MP,195.0,202.7,187.8,196.1,203.1,198.1,189.1
,Maharashtra,473.9,476.8,473.8,479.4,474.3,463.8,429.1
,Goa,11.5,11.5,11.5,11.5,13.1,12.4,12.4
,DD,7.3,7.6,7.6,7.6,7.7,7.7,7.2
,DNH,17.5,17.8,17.9,18.2,18.2,18.3,18.2
,Essar steel,5.4,5.6,6.4,6.2,5.5,6.5,7.8
SR,Andhra Pradesh,193.4,197.0,204.0,195.3,183.0,183.0,169.6
,Telangana,166.1,171.0,172.7,170.2,149.4,149.4,144.8
,Karnataka,218.2,217.5,218.4,218.4,203.3,203.3,182.3
,Kerala,75.0,75.8,73.3,72.0,66.7,66.7,63.4
,Tamil Nadu,347.5,354.1,355.5,348.5,336.7,336.7,310.1
,Pondy,8.9,9.2,9.0,9.1,9.7,9.7,8.7
ER,Bihar,108.7,106.4,106.7,108.4,109.2,80.4,97.7
,DVC,66.3,68.1,66.8,63.9,63.2,61.4,62.7
,Jharkhand,27.2,27.3,26.6,25.6,22.8,21.0,24.0
,Odisha,87.4,82.8,92.9,102.3,82.2,79.8,84.3
,West Bengal,187.7,176.5,192.0,184.5,175.3,170.0,163.8
,Sikkim,1.2,1.2,1.3,1.3,1.3,1.3,1.0
NER,Arunachal Pradesh,2.4,2.4,2.3,2.2,2.3,2.2,2.3
Assam,30.2,32.7,33.9,35.1,33.2,32.0,32.3,
Manipur,2.3,2.3,2.5,2.6,2.6,2.6,2.5,
Meghalaya,5.1,5.7,6.0,5.9,6.0,5.7,6.0,
Mizoram,1.5,1.5,1.7,1.8,1.7,1.7,1.8,
Nagaland,2.3,2.3,2.2,2.3,2.2,2.1,2.4,
Tripura,5.0,5.7,5.8,5.4,5.4,5.1,5.3,
