Region,States,19-08-2019,20-08-2019,21-08-2019,22-08-2019,23-08-2019,24-08-2019,25-08-2019
NR,Punjab,163.9,192.4,209.5,221.9,239.1,245.6,239.4
,Haryana,157.5,176.4,187.7,189.8,200.7,195.7,175.1
,Rajasthan,180.9,196.9,215.6,222.0,231.7,237.9,229.1
,Delhi,103.8,110.9,117.8,115.7,117.0,110.1,102.1
,UP,379.4,388.0,379.5,372.6,400.1,368.5,341.6
,Uttarakhand,33.9,40.3,41.4,40.7,42.9,40.8,37.1
,HP,24.2,25.7,26.7,27.5,29.7,28.7,25.6
,J&K,34.8,41.0,41.2,41.8,41.6,42.5,39.5
,Chandigarh,4.8,5.1,5.5,5.7,5.6,5.1,4.3
WR,Chhattisgarh,94.5,94.0,94.2,96.9,97.5,95.0,90.8
,Gujarat,300.2,307.4,312.7,313.2,313.4,287.5,290.3
,MP,172.3,172.8,174.0,173.9,181.0,174.5,165.6
,Maharashtra,424.5,433.7,431.6,426.7,426.8,424.0,414.1
,Goa,11.7,11.8,11.9,11.9,11.9,11.3,10.2
,DD,7.4,7.6,7.6,7.3,7.6,7.4,5.7
,DNH,18.9,18.9,18.4,19.0,18.9,18.7,18.4
,Essar steel,2.8,6.2,8.2,7.1,5.9,5.8,6.2
SR,Andhra Pradesh,164.3,161.9,159.9,160.9,164.7,165.4,166.8
,Telangana,217.8,217.9,217.8,204.2,193.4,210.6,212.1
,Karnataka,158.5,160.1,169.0,168.4,168.0,160.0,155.9
,Kerala,65.6,67.4,67.2,65.7,63.9,64.6,58.4
,Tamil Nadu,282.0,281.3,283.3,279.8,284.2,284.2,261.3
,Pondy,7.5,7.4,7.7,7.4,7.5,7.9,7.4
ER,Bihar,104.7,110.7,111.8,114.5,110.8,100.7,103.1
,DVC,61.1,63.2,63.7,63.4,62.6,62.8,60.3
,Jharkhand,22.1,24.2,26.2,25.8,24.8,24.7,23.0
,Odisha,89.8,96.4,107.0,99.8,95.2,94.0,87.8
,West Bengal,151.8,166.7,180.0,184.4,168.6,161.6,151.5
,Sikkim,0.9,1.0,1.0,0.8,0.7,0.8,0.6
NER,Arunachal Pradesh,2.3,2.2,2.4,2.6,2.6,2.4,2.1
,Assam,34.2,36.0,38.0,37.2,33.2,34.8,35.1,
,Manipur,2.4,2.6,2.5,2.9,2.1,2.5,2.4,
,Meghalaya,5.2,5.7,5.4,5.4,5.5,5.5,5.4,
,Mizoram,1.6,1.7,1.6,1.8,1.8,1.9,1.8,
,Nagaland,2.4,2.4,2.5,2.6,2.7,2.5,2.4,
,Tripura,4.9,5.0,5.3,5.3,5.1,4.4,4.6,
