Region,States,17-06-2024,18-06-2024,19-06-2024,20-06-2024,21-06-2024,22-06-2024,23-06-2024
NR,Punjab,331.8,339.3,325.9,307.4,318.0,323.2,328.3
,Haryana,283.0,288.0,293.4,259.6,265.7,268.5,260.8
,Rajasthan,365.6,378.4,378.8,364.5,324.3,331.2,336.9
,Delhi,163.9,177.7,176.2,159.3,150.3,142.5,142.1
,UP,658.8,636.8,619.6,547.0,608.9,599.0,590.0
,Uttarakhand,59.5,60.5,57.6,54.4,56.4,58.1,54.4
,HP,38.4,39.0,36.6,36.1,38.7,39.5,37.3
,J&K,58.7,57.3,54.1,53.9,55.7,55.7,55.2
,Chandigarh,8.6,9.1,9.0,7.8,7.7,7.5,7.4
,Railways_NR ISTS,4.4,4.3,4.3,4.4,4.1,4.2,4.3
WR,Chhattisgarh,119.9,117.1,112.0,110.1,105.5,103.1,107.2
,Gujarat,493.5,492.9,486.5,493.0,498.3,494.8,459.1
,MP,269.5,255.2,252.1,257.6,240.5,239.5,235.4
,Maharashtra,537.0,537.4,542.3,540.5,541.7,541.8,521.1
,Goa,14.1,14.8,14.1,14.4,14.2,14.3,12.6
,DNHDDPDCL,30.3,30.2,30.4,29.7,30.8,30.9,29.8
,AMNSIL,18.0,18.6,18.4,18.6,16.5,16.3,16.2
,BALCO,12.5,12.5,12.5,12.5,12.5,12.5,12.5
SR,Andhra Pradesh,220.5,222.0,213.4,217.2,222.8,215.9,207.0
,Telangana,203.1,215.2,215.3,215.7,218.2,206.1,195.7
,Karnataka,224.3,226.5,228.2,225.8,225.9,229.1,209.2
,Kerala,83.6,87.1,85.5,82.7,81.0,78.8,72.0
,Tamil Nadu,379.9,367.0,357.3,359.9,363.5,358.6,334.9
,Pondy,11.1,10.5,9.4,10.2,10.7,10.8,9.9
ER,Bihar,157.4,154.5,146.3,125.3,138.2,148.6,154.9
,DVC,77.9,76.9,76.5,75.1,74.3,75.3,76.0
,Jharkhand,48.1,48.9,48.5,45.3,44.8,46.5,46.7
,Odisha,136.0,133.5,143.8,140.2,128.4,125.2,125.8
,West Bengal,244.3,248.4,239.4,221.2,216.1,225.8,221.5
,Sikkim,1.4,1.4,1.0,1.4,1.2,1.3,1.0
,Railways_ER ISTS,0.2,0.2,0.2,0.2,0.1,0.2,0.1
NER,Arunachal Pradesh,2.6,3.9,2.7,3.1,2.9,2.9,2.7
Assam,32.1,31.4,28.6,33.6,40.2,43.6,43.7,
Manipur,3.0,3.2,3.1,3.4,3.4,3.4,3.4,
Meghalaya,5.4,5.7,6.0,5.5,5.5,5.4,5.6,
Mizoram,1.9,1.7,1.7,1.8,1.7,2.0,2.0,
Nagaland,2.8,2.8,2.7,2.8,3.0,2.9,2.7,
Tripura,5.5,4.7,4.0,3.9,5.1,6.0,4.9,
