Region,States,19-02-2024,20-02-2024,21-02-2024,22-02-2024,23-02-2024,24-02-2024,25-02-2024
NR,Punjab,124.1,137.6,150.5,163.0,170.0,176.0,181.2
,Haryana,135.1,135.9,144.7,149.6,156.4,159.3,144.9
,Rajasthan,302.3,314.8,312.4,316.1,320.1,318.7,314.2
,Delhi,70.5,71.4,73.3,72.4,74.3,70.2,67.9
,UP,310.5,307.6,297.2,309.2,329.2,325.4,322.1
,Uttarakhand,41.1,40.2,41.7,42.1,42.3,42.3,40.0
,HP,33.8,33.2,35.2,35.4,36.8,36.3,34.3
,J&K,51.2,53.5,54.6,55.9,56.6,51.6,55.5
,Chandigarh,3.6,3.6,3.7,3.6,3.6,3.6,3.3
,Railways_NR ISTS,3.7,3.5,4.0,3.6,3.6,3.7,3.7
WR,Chhattisgarh,124.3,125.3,124.5,125.7,126.9,124.1,124.7
,Gujarat,405.4,415.9,410.7,411.0,408.1,404.0,382.3
,MP,289.5,294.8,290.4,284.3,284.6,290.8,286.7
,Maharashtra,598.5,605.1,605.3,601.9,599.4,588.7,570.0
,Goa,14.1,13.4,12.8,12.8,13.2,11.9,11.8
,DNHDDPDCL,28.8,29.2,29.6,29.4,29.2,28.9,27.6
,AMNSIL,17.4,17.7,18.5,17.4,18.3,18.4,19.0
,BALCO,12.4,12.4,12.4,12.4,12.5,12.5,12.5
SR,Andhra Pradesh,225.8,230.9,232.1,236.1,238.8,238.0,232.0
,Telangana,277.4,282.4,283.6,283.1,288.3,289.5,275.3
,Karnataka,308.6,312.5,312.8,311.1,316.0,314.0,296.6
,Kerala,92.5,93.7,95.2,95.0,92.9,91.4,84.5
,Tamil Nadu,355.0,371.9,373.9,382.6,389.1,385.1,344.5
,Pondy,8.9,9.1,9.6,9.7,9.8,9.8,9.2
ER,Bihar,85.4,84.9,79.3,80.9,87.0,85.0,86.2
,DVC,71.1,70.1,70.0,71.2,71.6,71.5,72.2
,Jharkhand,29.8,30.1,30.1,30.0,30.0,30.8,30.4
,Odisha,113.4,114.8,115.6,112.4,112.0,113.0,108.9
,West Bengal,151.2,157.7,160.2,160.3,156.2,156.5,140.1
,Sikkim,2.0,2.0,2.0,2.1,1.9,1.9,1.7
,Railways_ER ISTS*,0.2,0.1,0.2,0.2,0.1,0.2,0.1
NER,Arunachal Pradesh,3.1,3.1,2.9,3.1,3.1,3.1,3.1
Assam,28.0,27.3,27.5,27.3,27.4,27.7,27.2,
Manipur,3.0,3.1,2.9,2.7,3.0,3.1,3.2,
Meghalaya,6.6,6.7,6.5,6.7,6.4,6.3,6.6,
Mizoram,2.1,2.1,2.0,2.0,2.2,2.1,2.0,
Nagaland,2.5,2.5,2.2,2.3,2.4,2.5,2.5,
Tripura,3.8,3.9,4.4,3.8,3.4,4.0,3.6,
ALL INDIA TOTAL,4336.7,4423.7,4434.0,4468.3,4526.4,4501.8,4331.3,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
