Region,States,15-07-2024,16-07-2024,17-07-2024,18-07-2024,19-07-2024,20-07-2024,21-07-2024
NR,Punjab,348.3,358.4,358.9,359.8,358.3,363.2,358.4
,Haryana,279.3,289.0,275.5,276.2,279.3,287.7,289.0
,Rajasthan,304.8,317.3,325.4,326.0,320.5,331.6,317.3
,Delhi,142.1,150.4,151.7,149.3,149.1,144.7,150.4
,UP,574.1,603.2,600.5,609.0,592.5,601.7,603.2
,Uttarakhand,50.5,54.4,51.7,52.1,54.0,53.8,54.4
,HP,39.3,40.2,39.1,38.6,39.5,40.5,40.2
,J&K,55.5,56.6,56.1,51.0,55.3,54.8,56.6
,Chandigarh,8.1,8.2,7.6,8.1,8.2,7.7,8.2
,Railways_NR ISTS,4.3,4.3,4.3,4.4,4.3,4.3,4.3
WR,Chhattisgarh,122.4,124.7,126.9,128.6,132.6,122.7,124.7
,Gujarat,422.7,409.4,393.8,412.6,414.1,417.0,409.4
,MP,259.8,268.1,273.1,270.2,271.5,274.9,268.1
,Maharashtra,500.7,514.7,507.4,501.2,507.1,494.1,514.7
,Goa,10.5,14.8,13.5,12.9,12.5,12.8,14.8
,DNHDDPDCL,29.4,29.8,29.7,30.0,29.4,29.8,29.8
,AMNSIL,18.6,18.5,18.4,17.7,19.0,18.8,18.5
,BALCO,12.5,12.5,12.5,12.6,12.6,12.6,12.5
SR,Andhra Pradesh,191.4,195.6,202.1,199.3,187.8,182.0,195.6
,Telangana,221.2,226.8,232.8,240.9,210.2,192.7,226.8
,Karnataka,199.1,196.8,204.1,197.5,189.6,181.6,196.8
,Kerala,69.7,68.8,73.6,72.8,73.3,76.6,68.8
,Tamil Nadu,327.6,319.0,337.9,326.7,328.6,329.3,319.0
,Pondy,10.3,10.0,10.1,9.1,9.2,9.7,10.0
ER,Bihar,155.5,152.0,143.6,161.0,159.8,163.0,152.0
,DVC,74.0,73.9,70.5,74.7,76.7,74.3,73.9
,Jharkhand,43.4,44.3,38.6,45.2,47.4,46.1,44.3
,Odisha,116.1,119.9,122.2,122.1,119.6,116.6,119.9
,West Bengal,229.0,231.7,232.6,242.5,241.1,236.3,231.7
,Sikkim,1.3,1.4,1.3,1.4,1.4,1.3,1.4
,Railways_ER ISTS,0.2,0.1,0.1,0.1,0.2,0.2,0.1
NER,Arunachal Pradesh,2.9,3.0,3.0,2.9,3.3,2.6,3.0
Assam,42.5,44.4,47.0,46.9,48.6,46.6,44.4,
Manipur,3.1,3.0,3.1,3.1,3.4,3.1,3.0,
Meghalaya,5.5,5.6,5.6,5.5,5.5,5.6,5.6,
Mizoram,1.6,1.8,1.5,2.0,2.0,2.5,1.8,
Nagaland,3.0,3.1,3.2,3.1,3.0,3.2,3.1,
Tripura,5.9,6.7,7.7,6.7,6.2,6.4,6.7,
