Region,States,19-08-2024,20-08-2024,21-08-2024,22-08-2024,23-08-2024,24-08-2024,25-08-2024
NR,Punjab,292.7,284.5,295.0,315.6,316.5,323.4,315.0
,Haryana,218.0,220.0,237.5,245.8,237.3,241.9,236.5
,Rajasthan,249.1,267.4,286.8,285.3,279.8,277.8,252.8
,Delhi,129.0,126.3,129.7,138.7,129.7,127.1,121.9
,UP,532.4,502.2,520.5,527.6,521.2,519.9,530.1
,Uttarakhand,40.3,45.5,47.3,47.9,49.3,50.6,47.6
,HP,31.1,33.5,35.5,36.2,36.4,35.9,33.2
,J&K,51.1,46.7,47.9,52.0,54.1,51.9,53.3
,Chandigarh,6.6,7.0,7.4,7.5,7.5,6.6,6.4
,Railways_NR ISTS,4.2,4.0,4.2,4.1,4.0,4.2,4.2
WR,Chhattisgarh,113.4,116.5,120.4,110.4,112.2,105.7,103.9
,Gujarat,373.9,430.9,451.5,461.5,459.8,420.1,349.3
,MP,244.4,243.5,245.6,246.1,243.5,228.4,213.9
,Maharashtra,514.6,513.2,531.0,533.0,513.9,477.7,459.8
,Goa,14.7,14.8,14.7,14.6,14.8,14.0,12.4
,DNHDDPDCL,25.8,27.8,29.7,30.3,30.6,30.4,28.1
,AMNSIL,18.6,16.8,17.8,18.5,18.0,18.4,18.3
,BALCO,12.5,12.5,12.6,12.6,12.6,12.6,12.5
SR,Andhra Pradesh,231.2,225.6,227.2,218.0,219.1,213.6,214.5
,Telangana,263.2,231.2,256.6,254.5,257.5,242.4,226.0
,Karnataka,219.0,215.7,212.4,199.1,209.5,204.2,181.6
,Kerala,83.3,83.8,77.3,82.4,83.9,83.9,76.7
,Tamil Nadu,350.7,353.5,350.2,357.3,369.7,378.1,346.6
,Pondy,10.1,10.5,10.6,10.4,10.5,10.8,10.3
ER,Bihar,150.3,146.2,150.9,149.4,125.2,137.1,145.8
,DVC,69.8,71.9,71.6,71.3,70.9,70.6,70.3
,Jharkhand,41.9,43.7,42.9,41.5,39.4,39.7,37.7
,Odisha,124.9,118.2,120.2,114.2,113.7,123.3,107.8
,West Bengal,202.1,206.7,215.3,218.0,201.5,195.9,185.4
,Sikkim,1.3,1.4,1.3,1.3,1.3,1.2,0.7
,Railways_ER ISTS,0.1,0.2,0.1,0.1,0.1,0.1,0.1
NER,Arunachal Pradesh,2.9,3.0,3.0,3.0,3.3,2.9,2.9
Assam,42.0,36.5,40.7,46.1,48.4,46.8,46.4,
Manipur,2.4,2.5,2.7,2.8,1.3,2.6,2.8,
Meghalaya,5.7,5.2,5.4,5.9,5.9,5.7,5.8,
Mizoram,1.5,1.7,1.4,1.4,1.9,2.7,1.9,
Nagaland,2.7,2.8,3.0,3.0,3.1,2.7,2.8,
Tripura,4.8,3.4,3.3,3.3,4.8,5.2,4.7,
