Region,States,26-09-2016,27-09-2016,28-09-2016,29-09-2016,30-09-2016,01-10-2016,02-10-2016
NR,Punjab,184.9,188.4,182.6,181.3,189.4,179.1,170.9
,Haryana,163.7,163.4,160.8,169.6,167.6,165.5,154.6
,Rajasthan,206.3,210.7,209.5,205.2,203.7,207.5,196.2
,Delhi,102.0,102.9,106.4,108.9,109.7,107.5,99.2
,UP,299.0,276.8,280.0,272.9,274.3,289.4,308.5
,Uttarakhand,41.9,38.9,39.4,38.5,32.3,39.1,34.8
,HP,24.6,25.8,26.1,26.3,25.9,25.9,23.5
,J&K,31.9,33.3,33.0,33.0,34.6,34.8,35.6
,Chandigarh,4.9,5.1,5.1,5.3,5.4,5.3,4.7
WR,Chhattisgarh,73.9,69.5,71.2,71.7,72.6,72.1,73.1
,Gujarat,316.8,314.3,319.2,329.3,329.4,320.4,288.6
,MP,152.1,156.2,155.8,154.3,152.2,151.0,150.3
,Maharashtra,352.3,361.7,366.8,369.0,364.4,349.7,328.1
,Goa,7.9,7.9,9.0,9.1,8.3,8.6,7.5
,DD,7.0,7.3,7.2,7.0,6.7,6.7,6.0
,DNH,17.6,17.5,17.5,17.7,17.6,17.5,16.2
,Essar steel,12.7,12.4,11.6,12.0,10.8,9.7,11.7
SR,Andhra Pradesh,138.4,141.7,143.0,144.3,143.9,135.2,138.7
,Telangana,112.7,117.6,123.5,128.9,133.6,126.6,120.5
,Karnataka,172.4,177.3,170.0,172.8,175.7,182.2,165.4
,Kerala,64.0,65.2,65.8,65.0,65.3,65.0,58.0
,Tamil Nadu,308.1,317.2,311.9,295.3,293.8,294.7,271.6
,Pondy,7.1,7.2,6.6,6.2,6.7,6.7,5.8
ER,Bihar,63.7,66.8,60.1,63.4,68.4,73.2,70.3
,DVC,63.2,62.6,59.5,63.9,61.1,64.1,63.9
,Jharkhand,20.2,20.6,19.6,20.1,21.6,23.3,22.4
,Odisha,75.3,72.9,70.3,72.2,72.4,71.5,75.3
,West Bengal,140.5,145.9,151.1,147.7,150.4,156.7,147.0
,Sikkim,1.5,1.4,1.4,1.5,1.3,1.1,1.0
NER,Arunachal Pradesh,2.0,2.0,2.1,2.0,2.0,2.0,2.1
Assam,27.7,26.7,29.0,29.1,28.8,29.1,29.8,
Manipur,1.9,2.0,2.0,1.9,1.9,2.0,2.0,
Meghalaya,4.8,5.2,5.7,4.3,4.3,4.2,4.5,
Mizoram,1.2,1.2,1.3,1.2,1.2,1.2,1.1,
Nagaland,1.8,1.9,2.0,2.0,1.8,1.9,1.9,
Tripura,4.6,4.1,4.6,4.5,4.6,5.2,4.2,
