Region,States,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021
NR,Punjab,122.3,128.4,133.1,131.2,128.0,130.2,124.2
,Haryana,129.1,134.8,135.4,134.2,136.7,135.0,127.3
,Rajasthan,249.4,257.3,266.1,263.8,265.6,266.2,262.7
,Delhi,76.2,75.6,76.7,73.3,77.1,72.4,72.9
,UP,299.2,300.7,301.0,301.2,310.3,306.5,303.3
,Uttarakhand,40.8,40.7,41.8,42.0,42.8,41.6,39.6
,HP,31.7,32.5,33.3,32.6,33.5,33.0,31.0
,J&K,55.9,56.2,56.8,55.6,56.1,53.4,53.0
,Chandigarh,4.1,3.9,3.9,4.0,4.1,3.8,3.8
WR,Chhattisgarh,93.2,92.9,93.1,93.9,94.2,94.1,94.1
,Gujarat,352.2,353.0,348.8,352.5,353.5,353.5,338.5
,MP,287.9,289.2,290.8,290.7,294.2,293.0,292.5
,Maharashtra,475.5,485.9,491.7,486.3,486.7,489.4,478.6
,Goa,10.3,10.9,11.8,10.6,10.3,10.3,9.9
,DD,7.3,7.6,7.7,7.6,7.8,7.8,7.4
,DNH,19.4,19.6,19.6,19.6,19.4,19.6,19.3
,Essar steel,17.6,17.1,16.3,16.0,16.9,17.1,16.0
SR,Andhra Pradesh,173.5,179.7,181.3,185.6,184.6,183.9,182.2
,Telangana,224.3,226.5,234.1,244.3,251.0,252.7,239.0
,Karnataka,214.0,220.3,223.2,224.4,228.0,228.5,219.2
,Kerala,70.7,71.5,73.1,75.3,76.1,75.5,68.5
,Tamil Nadu,235.4,254.1,269.5,277.5,287.5,288.7,268.7
,Pondy,6.6,7.1,7.2,7.3,7.5,7.6,6.9
ER,Bihar,89.0,86.1,91.9,89.0,91.2,89.3,89.4
,DVC,67.6,68.7,68.3,66.6,69.2,68.1,66.0
,Jharkhand,26.0,25.9,26.7,26.2,26.4,25.6,26.0
,Odisha,86.5,86.1,77.3,74.5,75.3,74.2,74.4
,West Bengal,124.6,127.9,130.1,131.9,130.3,128.8,122.7
,Sikkim,1.9,1.7,1.5,1.7,1.9,1.6,1.5
NER,Arunachal Pradesh,2.2,2.3,2.3,2.3,2.3,2.3,2.2
Assam,24.1,24.0,23.4,23.3,24.5,23.9,23.4,
Manipur,2.7,3.0,2.5,2.7,2.7,2.8,2.9,
Meghalaya,6.7,7.0,6.9,6.9,6.7,6.6,6.7,
Mizoram,1.5,1.7,1.7,1.6,1.7,1.7,2.0,
Nagaland,2.2,2.6,2.2,2.2,2.2,2.2,2.1,
Tripura,3.7,3.6,3.6,3.5,4.6,3.9,3.4,
