Region,States,18-12-2023,19-12-2023,20-12-2023,21-12-2023,22-12-2023,23-12-2023,24-12-2023
NR,Punjab,147.2,148.3,147.9,147.2,145.3,143.4,139.8
,Haryana,146.2,152.0,152.8,151.5,152.3,150.3,133.4
,Rajasthan,314.9,319.0,319.7,317.9,320.6,319.6,314.0
,Delhi,71.2,73.1,74.6,74.1,75.9,71.7,68.9
,UP,331.9,337.2,339.9,341.3,342.0,328.2,327.6
,Uttarakhand,42.7,44.0,44.4,44.0,44.2,43.6,40.1
,HP,37.2,37.5,37.7,37.8,37.1,38.3,35.0
,J&K,60.5,59.5,60.6,60.3,60.1,59.4,60.8
,Chandigarh,4.0,4.1,4.3,4.1,4.2,3.9,3.7
,Railways_NR ISTS,3.5,3.5,3.4,3.5,3.4,3.5,3.5
WR,Chhattisgarh,87.8,93.4,90.8,92.3,93.6,93.8,93.2
,Gujarat,390.3,390.6,384.1,387.2,399.8,397.3,391.6
,MP,315.3,320.6,322.6,327.2,328.5,326.5,324.3
,Maharashtra,529.1,537.3,541.9,550.3,556.4,549.3,528.0
,Goa,10.7,12.5,13.6,14.2,13.7,13.8,12.5
,DNHDDPDCL,28.3,26.8,28.5,29.0,29.1,28.5,27.6
,AMNSIL,20.2,18.3,17.1,18.6,20.5,19.2,19.1
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,188.6,193.3,195.4,195.6,194.3,195.6,193.8
,Telangana,213.2,219.3,221.7,222.4,219.5,220.8,221.5
,Karnataka,251.7,256.6,260.6,263.3,271.0,261.6,241.6
,Kerala,77.8,80.2,83.7,83.9,84.7,82.8,74.3
,Tamil Nadu,280.1,292.1,303.4,301.2,308.8,310.0,279.2
,Pondy,8.3,8.6,8.4,8.4,8.8,8.5,8.1
ER,Bihar,84.0,85.5,85.6,85.7,86.3,85.4,86.4
,DVC,69.6,69.8,72.5,72.8,72.8,73.2,71.8
,Jharkhand,31.2,30.7,31.2,30.8,30.4,30.9,30.3
,Odisha,88.2,99.5,95.7,92.0,87.8,89.6,102.4
,West Bengal,125.5,133.2,135.0,134.3,134.9,133.9,124.9
,Sikkim,1.7,1.8,1.9,1.9,1.9,1.9,1.6
,Railways_ER ISTS*,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NER,Arunachal Pradesh,2.9,3.0,2.9,3.1,2.9,3.0,2.7
Assam,25.7,25.7,26.7,24.8,26.6,26.6,25.3,
Manipur,3.2,3.2,3.2,3.2,3.0,3.2,3.1,
Meghalaya,6.5,6.5,6.6,6.5,6.3,6.4,6.6,
Mizoram,2.3,2.3,2.0,2.1,2.0,2.1,2.0,
Nagaland,2.6,2.6,2.4,2.5,2.4,2.4,2.5,
Tripura,3.7,3.9,3.9,3.9,3.9,3.9,3.8,
ALL INDIA TOTAL,4020.2,4107.9,4139.2,4151.4,4187.3,4144.5,4017.4,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
