Region,States,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021
NR,Punjab,118.2,124.0,124.7,120.2,124.3,116.3,108.6
,Haryana,129.2,135.6,135.9,133.0,127.8,123.9,110.0
,Rajasthan,258.8,264.2,265.9,263.9,264.4,258.3,245.4
,Delhi,69.2,70.6,76.0,76.0,77.0,70.5,67.9
,UP,306.8,312.1,316.6,308.7,313.6,304.6,264.2
,Uttarakhand,41.0,41.8,42.3,41.8,40.2,41.5,36.7
,HP,32.0,35.0,34.9,34.2,33.2,33.8,31.1
,J&K,54.4,55.0,57.2,56.4,57.6,54.3,48.8
,Chandigarh,4.2,4.2,4.6,4.4,4.5,4.5,3.8
WR,Chhattisgarh,85.5,87.3,86.2,87.7,85.3,85.1,86.6
,Gujarat,338.2,335.1,330.7,337.0,334.5,339.7,330.9
,MP,298.0,298.0,300.2,300.8,295.4,293.1,286.9
,Maharashtra,456.0,459.0,458.1,453.7,442.4,454.0,448.4
,Goa,13.2,10.2,10.3,10.4,10.3,10.4,10.5
,DD,7.1,7.3,6.8,7.1,6.1,6.7,6.7
,DNH,18.7,19.0,19.1,18.8,17.3,18.2,18.6
,Essar steel,19.6,18.4,18.2,19.2,17.8,15.2,17.5
SR,Andhra Pradesh,167.1,166.0,165.9,162.6,156.4,163.0,157.6
,Telangana,199.6,204.0,206.9,208.6,204.8,206.4,202.1
,Karnataka,212.2,216.3,216.7,212.3,207.0,208.5,198.9
,Kerala,70.5,72.2,74.5,72.9,68.7,68.8,64.5
,Tamil Nadu,280.0,284.9,285.1,264.8,246.3,251.7,233.6
,Pondy,6.6,6.5,7.0,6.7,6.5,6.7,6.2
ER,Bihar,86.7,86.7,86.4,87.2,87.7,82.7,85.1
,DVC,65.1,65.7,65.0,66.7,65.5,63.5,64.6
,Jharkhand,27.6,27.9,27.6,27.2,26.9,26.3,25.8
,Odisha,70.8,72.8,81.6,81.1,68.4,70.4,70.7
,West Bengal,111.1,116.1,115.9,116.9,113.8,113.2,103.9
,Sikkim,2.3,2.4,2.3,2.1,1.8,2.0,2.0
NER,Arunachal Pradesh,2.2,2.3,2.3,2.2,2.2,2.2,2.2
Assam,24.2,24.0,24.0,24.3,24.0,23.0,22.9,
Manipur,3.1,3.0,3.1,3.1,3.0,3.0,3.3,
Meghalaya,6.8,6.6,6.8,6.8,6.7,6.8,6.6,
Mizoram,2.0,1.6,1.6,1.6,1.6,1.7,1.7,
Nagaland,2.5,2.3,2.4,2.3,2.3,2.2,2.3,
Tripura,3.6,3.4,3.5,3.7,3.6,3.6,3.8,
