,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
2016-05-15,5.02256386496153,0.9555114450274363,3.0106208860477417,4.238444906195857,1.8082887711792655,4.3425058765115985,2.0149030205422647,4.662495252607361,2.8507065015037334,4.136765278106052,2.4765384001174837,2.272125885509337,5.725217755376266,4.955122584165997,3.2386784521643803,3.8372994592322094,3.039749158970765,5.0682750735426705,4.110873864173311,6.026107490551522,0.9555114450274363,1.6486586255873816,0.7884573603642702,5.128121989551922,1.0986122886681098,4.360547602996758,2.1162555148025524,5.067645548813036,5.322522055244854,0.7419373447293773,5.697764402330638,4.799914262780603,1.4816045409242156,5.783825182329737,3.676300671907076,4.8895969657192,8.082618480161507
2016-05-16,5.051777237427431,0.832909122935104,2.884800712846709,4.209160236650682,1.9021075263969205,4.377014092850337,2.028148247292285,4.71760561531788,2.884800712846709,4.141546163706395,2.468099531471619,2.3978952727983707,5.771441123130016,5.02256386496153,3.265759410767051,3.8691155044168695,2.9806186357439426,5.165357239291806,4.136765278106052,6.097624742936373,0.9932517730102833,1.5040773967762742,0.832909122935104,5.14865659199363,0.8754687373538999,4.385769620952716,1.8082887711792655,5.101085197018328,5.312220271717028,0.7884573603642702,5.41610040220442,4.894101477840304,1.5686159179138452,5.7829016791088,3.696351468952637,4.969813299576001,8.0953852639679
2016-05-17,4.9890711161804155,0.9162907318741551,2.954910279033736,4.213607983048918,1.9600947840472698,4.3267781604434035,2.0541237336955462,4.748404354073999,2.8903717578961645,4.104294893075269,2.5416019934645457,2.617395832834079,5.773930234558283,5.01926462079431,3.246490991901174,3.7954891891721947,2.9069010598473755,5.182906515036709,4.138361447638875,6.1023348559394055,0.9555114450274363,1.4816045409242156,0.832909122935104,5.169346985251076,0.9555114450274363,4.4355674016019115,1.8562979903656263,5.136386499401816,5.354697699984144,0.6418538861723948,5.434594984840585,4.9104465668408235,1.6094379124341003,5.789348362985848,3.7184382563554808,4.9883896851489355,8.10415951380812
2016-05-18,4.74406218485471,0.9555114450274363,3.0349529867072724,4.075841090657541,1.9878743481543455,4.32280727501391,2.066862759472976,4.768988271217486,2.9014215940827497,4.102643365036796,2.424802725718295,2.4336133554004498,5.773308537304811,5.0330488889331555,3.254242968705492,3.713572066704308,3.0726933146901194,5.061328408411774,4.177459468932607,6.1119107001838495,1.0296194171811583,1.3609765531356006,0.7884573603642702,5.187944309066666,1.0296194171811583,4.450852825603734,1.9600947840472698,5.14049328135447,5.380358076884246,0.7419373447293773,5.448460024977757,4.90527477843843,1.3609765531356006,5.800001332396744,3.7400477406883357,5.0479310788399525,8.096421533490684
2016-05-19,4.648229675448539,1.0296194171811583,3.2068032436339315,4.178992036282385,2.0412203288596382,4.379523504455763,2.0149030205422647,4.814620410170298,2.8903717578961645,4.131961425793407,2.5416019934645457,2.4069451083182885,5.785362461648624,5.064491966886966,3.3068867021909143,3.676300671907076,3.1986731175506815,5.0106352940962555,4.241326752570746,6.069351085765053,1.0647107369924282,1.5686159179138452,0.7884573603642702,5.1896179496246955,1.0296194171811583,4.399375273008495,1.8718021769015913,5.156177599386914,5.393627546352362,0.7419373447293773,5.499624223253072,4.882044059723269,1.4586150226995167,5.788123623089952,3.765840495250065,5.012633296758929,8.098004342088263
2016-05-20,4.740574822994295,1.0296194171811583,3.2268439945173775,4.210645017918261,2.0014800002101243,4.363098624788363,2.066862759472976,4.845760650906022,2.8154087194227095,4.117409835153096,2.509599262378372,2.424802725718295,5.772375266121813,5.080783053998338,3.2386784521643803,3.6686767467964168,3.1179499062782403,4.984291318756654,4.174387269895637,6.029723259225072,1.0647107369924282,1.62924053973028,0.7884573603642702,5.159629846774143,0.9162907318741551,4.2612704335380815,2.0014800002101243,5.1670690799380825,5.3895282466014205,0.8754687373538999,5.5302224235308195,4.782479200958502,1.4350845252893227,5.797879798035317,3.744787086052232,4.8895969657192,8.082216879933684
2016-05-21,4.852030263919617,0.9162907318741551,3.100092288878234,4.138361447638875,2.0014800002101243,4.282206299391671,2.066862759472976,4.799914262780603,2.791165107812717,4.117409835153096,2.4932054526026954,2.388762789235098,5.758270659940271,5.076423034634259,3.261935314328648,3.728100167267218,3.1179499062782403,5.203457085524077,4.23410650459726,6.022963214167353,0.9555114450274363,1.667706820558076,0.7419373447293773,5.058790335983303,0.8754687373538999,4.204692619390966,2.028148247292285,5.18850250054083,5.354697699984144,0.9162907318741551,5.6240175061873385,4.798266815950004,0.9932517730102833,5.719327685991663,3.7232808808312687,4.857484114602081,8.081722381221667
2016-05-22,4.915591745409362,0.9555114450274363,3.054001181677967,4.2710950739666,1.9459101490553132,4.255612709818223,2.0149030205422647,4.729156165769083,2.856470206220483,4.065602093356446,2.4932054526026954,2.312535423847214,5.689345426858432,5.038898759369115,3.2308043957334744,3.6402142821326553,3.086486636822455,5.185148668442399,4.212127597878484,6.01200219832553,0.9932517730102833,1.667706820558076,0.7419373447293773,5.04148775757902,1.0296194171811583,4.177459468932607,2.028148247292285,5.152713392689245,5.340418542566672,0.7884573603642702,5.599902344168809,4.836281906951478,1.1631508098056809,5.782285536144145,3.6988297849671046,4.860587297852597,8.070999834393561
2016-05-23,4.987025428457122,1.0296194171811583,3.242592351485517,4.291828366755733,1.916922612182061,4.278054044290903,2.0541237336955462,4.662495252607361,2.884800712846709,4.084294226368599,2.501435951739211,2.4336133554004498,5.731721843345443,4.671893818030999,3.1354942159291497,3.5667118201397288,3.0492730404820207,5.258536496536192,4.286341384539473,6.057018177847421,0.9555114450274363,1.6486586255873816,0.7884573603642702,5.056245805348308,0.9555114450274363,4.177459468932607,2.0794415416798357,4.978112102390695,5.290789100127245,0.8754687373538999,5.696757859719236,4.9037921984782065,1.547562508716013,5.586874056410478,3.493472657771326,4.927253685157205,8.057535854224646
2016-05-24,5.055608659738987,1.0986122886681098,3.3568971227655755,4.11414718951828,1.8082887711792655,4.309455941839047,2.066862759472976,4.600157644164547,2.8791984572980396,4.109233174715851,2.4849066497880004,2.4159137783010487,5.749392985908253,4.566429357671661,3.139832617527748,3.5263605246161616,2.995732273553991,5.297316866214453,4.312140507209715,6.086547428354674,0.9932517730102833,1.6863989535702288,0.7884573603642702,5.0466457316192885,0.9932517730102833,4.309455941839047,2.1041341542702074,4.829113417472866,5.21275947818639,0.7884573603642702,5.760162808092309,4.9459189793765646,1.589235205116581,5.366443195595637,3.5667118201397288,4.9890711161804155,8.04795726740941
2016-05-25,5.0466457316192885,1.0296194171811583,3.190476350346503,4.036008985209137,1.8562979903656263,4.258445572902527,2.0918640616783932,4.645351975620923,2.8903717578961645,4.074141854904581,2.509599262378372,2.4159137783010487,5.740435792304236,4.821087692210561,3.2347491740244907,3.6988297849671046,2.928523523860541,5.2295030505476765,4.26549281841793,6.083815808172168,0.9932517730102833,1.7227665977411035,0.7419373447293773,4.952299717083292,1.0296194171811583,4.2456340097683265,2.151762203259462,4.951592753462473,5.261653382176445,0.7419373447293773,5.777032936395794,4.91338990965742,1.4350845252893227,5.49017662782248,3.6635616461296463,4.941642422609304,8.059592328887545
2016-05-26,5.0363030408448335,1.0296194171811583,3.269568939183719,4.135166556742356,1.9021075263969205,4.273884476054178,2.0149030205422647,4.686750172980514,2.884800712846709,4.136765278106052,2.451005098112319,2.4069451083182885,5.764250221423291,4.870606649492553,3.2771447329921766,3.6686767467964168,3.1179499062782403,5.249127122357265,4.251348311031766,6.076035448558252,1.0296194171811583,1.7749523509116738,0.7884573603642702,4.993149979755236,0.8754687373538999,4.291828366755733,2.1633230256605382,5.000584958242754,5.287256419188612,0.7884573603642702,5.756058619221572,4.9614450499054845,1.4816045409242156,5.54087131138207,3.6938669956249757,4.955827057601261,8.081134846223243
2016-05-27,5.043425116919247,1.0296194171811583,3.2228678461377385,4.144720769547168,1.8718021769015913,4.259859000699674,2.0918640616783932,4.743191483885466,2.884800712846709,4.109233174715851,2.4765384001174837,2.388762789235098,5.756058619221572,4.940927881671436,3.3178157727231046,3.6938669956249757,2.9496883350525844,5.231643233280044,4.251348311031766,6.056549793763916,0.9932517730102833,1.824549292051046,0.7884573603642702,5.061961921261596,0.9555114450274363,4.33729074083249,2.1633230256605382,5.0530560099802075,5.322522055244854,0.832909122935104,5.745564008671156,4.95723451736914,1.589235205116581,5.632644446822861,3.32862668882732,4.995860008514102,8.094195278015768
2016-05-28,4.99991133073328,1.0647107369924282,3.254242968705492,3.9259259105971376,1.9021075263969205,4.248495242049359,2.0918640616783932,4.722953221644475,2.884800712846709,4.08260930600368,2.4932054526026954,2.379546134130174,5.761107541275471,4.919980925828125,3.2228678461377385,3.586292865338835,2.856470206220483,5.181783550292085,4.188138441508461,6.060290738037835,1.0986122886681098,1.824549292051046,0.7884573603642702,5.063860055333554,0.9162907318741551,4.31748811353631,2.1041341542702074,5.012633296758929,5.364573162325102,0.8754687373538999,5.6917098934219315,4.914858338702487,1.5686159179138452,5.655991810819852,3.520460802488973,4.997212273764115,8.078067881815437
2016-05-29,4.900076103529192,0.9555114450274363,3.288401887516811,3.949318790171843,1.6863989535702288,4.2612704335380815,2.028148247292285,4.551769409260976,2.8622008809294686,4.07753744390572,2.424802725718295,2.3513752571634776,5.72194977861165,4.5736795188967205,3.131136910560194,3.6428355156125294,2.970414465569701,5.118592435601348,4.321480134805848,6.042395275776525,1.0296194171811583,1.824549292051046,0.7419373447293773,5.009968405108552,0.8754687373538999,4.368181227851829,2.0794415416798357,4.88507207112091,5.285232126999381,0.9162907318741551,5.638710477912486,4.8543712716215905,1.4586150226995167,5.3171391207886245,3.3178157727231046,4.933754249760298,7.99645190286287
2016-05-30,5.025852259901116,1.0296194171811583,3.242592351485517,4.130354999745133,1.8082887711792655,4.320151230955794,1.9878743481543455,4.498697941477575,2.8449093838194073,4.120661870539474,2.3608540011180215,2.3978952727983707,5.765191102784844,4.446174454497633,3.2386784521643803,3.5610460826040513,2.9652730660692823,5.186267862739414,4.188138441508461,6.089044875446846,1.0647107369924282,1.824549292051046,0.832909122935104,5.019925341003349,0.9555114450274363,4.440295542797857,2.1162555148025524,4.747537427275013,5.273512247629066,0.9162907318741551,5.701446414858653,4.908971640319756,1.5260563034950494,5.5134287461649825,3.5524868292083815,4.9614450499054845,8.037026088604039
2016-05-31,5.004617221770693,0.9932517730102833,3.1780538303479458,4.235554730773624,1.8870696490323797,4.3528552573736015,2.0794415416798357,4.508659285607248,2.8507065015037334,4.151039905898646,2.3608540011180215,2.424802725718295,5.7670702138921195,4.782479200958502,3.3105430133940246,3.66612246699132,2.9601050959108397,5.17558460116574,4.1713056033582285,6.089724916275501,1.0986122886681098,1.8082887711792655,0.832909122935104,5.072043922224899,0.8754687373538999,4.366912996863833,2.128231705849268,4.91338990965742,5.326904823399949,0.8754687373538999,5.7535245665510155,4.9279780604152466,1.5260563034950494,5.5579856925446185,3.673765816303888,4.976733742420574,8.074026216124063
2016-06-01,5.003274939689963,0.9932517730102833,3.3068867021909143,4.186619838331271,1.9459101490553132,4.361823927356363,2.0541237336955462,4.648229675448539,2.856470206220483,4.032469158504013,2.379546134130174,2.4423470353692043,5.75890177387728,4.872904620630176,3.3141860046725258,3.6270040503958487,2.8213788864092133,5.150976778649327,4.141546163706395,6.081533744196849,1.1314021114911006,1.7749523509116738,0.8754687373538999,5.113793386198882,0.8754687373538999,4.354141431184346,2.1633230256605382,5.048573133436648,5.331752142634274,0.9555114450274363,5.733017599924536,4.924350925499243,1.589235205116581,5.627621113690637,3.696351468952637,4.950885289690482,8.0861025356691
2016-06-02,4.883559211528279,1.0296194171811583,3.3214324131932926,4.259859000699674,2.0014800002101243,4.350277936359301,2.0541237336955462,4.73356340075649,2.856470206220483,4.056988775678332,2.341805806147327,2.33214389523559,5.765191102784844,4.943782987108415,3.3105430133940246,3.4873750779032076,3.0007198150650303,5.082025290182929,4.147885329150131,6.055143323771165,1.0986122886681098,1.8870696490323797,0.7884573603642702,5.127529045567755,0.8754687373538999,4.345103280569283,2.128231705849268,5.018603463745433,5.382658514981787,0.9162907318741551,5.717027701406222,4.898585790287632,1.62924053973028,5.713072521563293,3.728100167267218,5.020585624949423,8.092422932250068
2016-06-03,4.938781190328272,1.0296194171811583,3.3877743613300146,4.213607983048918,2.0412203288596382,4.26549281841793,2.0794415416798357,4.770684624465665,2.884800712846709,4.138361447638875,2.2823823856765264,2.341805806147327,5.774240938304763,4.995183189537334,3.3214324131932926,3.5667118201397288,3.1484533605716547,5.11739483066779,4.177459468932607,6.037154673025098,1.1314021114911006,1.791759469228055,0.7884573603642702,5.139907629800395,1.0296194171811583,4.258445572902527,2.1400661634962708,5.135798437050262,5.391807709635375,0.832909122935104,5.734634938138965,4.841822087327094,1.6486586255873816,5.765817865575654,3.7400477406883357,5.056882545261575,8.111538065255786
2016-06-04,4.809742351716865,0.9932517730102833,3.391147045808654,4.282206299391671,2.0149030205422647,4.32280727501391,2.0918640616783932,4.796616650559047,2.8390784635086144,4.1666652238017265,2.2823823856765264,2.4849066497880004,5.77827132664694,5.042779747422823,3.3214324131932926,3.597312260588446,3.1654750481410856,5.002603122398992,4.174387269895637,6.021508668456359,1.0986122886681098,1.7047480922384253,0.7419373447293773,5.1328529268205045,0.9555114450274363,4.26689632742025,2.1162555148025524,5.12455904041457,5.391352232515226,0.7884573603642702,5.704115752446321,4.757891273005756,1.5260563034950494,5.775482788821392,3.7612001156935624,5.054333149361975,8.100252489833048
2016-06-05,4.821893169499378,0.9932517730102833,3.3178157727231046,4.255612709818223,1.9459101490553132,4.302712827954156,2.0412203288596382,4.784152841516532,2.8791984572980396,4.146304301152812,2.2823823856765264,2.4159137783010487,5.727499001273517,4.981549713201159,3.186352633162641,3.5890591188317256,3.169685580677429,4.972587226458726,4.0943445622221,5.915123313851259,0.9932517730102833,1.6094379124341003,0.7419373447293773,5.123963979403259,0.9932517730102833,4.3489867805956814,2.066862759472976,5.093750200806762,5.366910158013648,0.832909122935104,5.624378451868933,4.74493212836325,1.547562508716013,5.807241183024431,3.7013019741124933,5.003274939689963,8.063535240706589
2016-06-06,4.884315927417586,1.0296194171811583,3.3068867021909143,4.312140507209715,2.0149030205422647,4.310799125385514,2.0794415416798357,4.799090878625398,2.9069010598473755,4.162003210695915,2.2512917986064953,2.4159137783010487,5.788736180536365,4.960744524482791,3.2268439945173775,3.6082115510464816,3.202746442938317,5.0826458300725275,4.168214410788556,6.001909804969521,1.0647107369924282,1.6094379124341003,0.7884573603642702,5.126935749792416,1.0296194171811583,4.378269585796169,2.1162555148025524,5.097424424168647,5.347583607850955,0.8754687373538999,5.665388086668889,4.785823685681349,1.62924053973028,5.763622475012218,3.56953269648137,5.016617365773803,8.091474354280805
2016-06-07,4.860587297852597,1.0296194171811583,3.391147045808654,4.269697449699962,1.9021075263969205,4.302712827954156,2.0918640616783932,4.791649752930709,2.9014215940827497,4.155753190350744,2.3702437414678603,2.3702437414678603,5.7954496631820245,4.972587226458726,3.214867803470662,3.4965075614664802,3.139832617527748,5.10230248262208,4.155753190350744,6.041206639002796,1.0296194171811583,1.7047480922384253,0.7884573603642702,5.105339229565553,1.0647107369924282,4.363098624788363,2.151762203259462,5.0479310788399525,5.3867860145356445,0.9162907318741551,5.669191029886582,4.767289035464526,1.589235205116581,5.763936397475948,3.5890591188317256,5.042133961155627,8.094836215637855
2016-06-08,4.8064770426931265,1.1314021114911006,3.3603753871419,4.251348311031766,1.9021075263969205,4.268297869345539,2.0918640616783932,4.763028270603671,2.8449093838194073,4.152613470346076,2.388762789235098,2.2617630984737906,5.789348362985848,5.03760174232607,3.2268439945173775,3.529297384289471,3.100092288878234,5.042779747422823,4.117409835153096,6.054439346269371,1.0296194171811583,1.7404661748405046,0.7884573603642702,5.101694025043223,0.9162907318741551,4.37449836825309,2.1633230256605382,5.110782242701195,5.38357721049886,0.9555114450274363,5.660526965985244,4.761318868478023,1.547562508716013,5.755742213586912,3.6788291182604347,5.063860055333554,8.093523378653227
2016-06-09,4.863680881139593,1.0296194171811583,3.3978584803966405,4.249922794040544,1.840549633397487,4.388257184424518,2.0918640616783932,4.779963476361254,2.91235066461494,4.141546163706395,2.2925347571405443,2.2617630984737906,5.799698531486028,5.0330488889331555,3.265759410767051,3.56953269648137,3.039749158970765,4.983606621708336,4.119037174812473,6.04381977744191,1.0296194171811583,1.6863989535702288,0.7419373447293773,5.099866427824199,0.9932517730102833,4.308110951723713,2.128231705849268,5.0682750735426705,5.368309738368072,0.9162907318741551,5.648974238161206,4.805659046737495,1.589235205116581,5.767695800399854,3.686376323895818,5.084505142662711,8.094134214907026
2016-06-10,4.891851758106289,1.0986122886681098,3.3463891451671604,4.268297869345539,1.9021075263969205,4.33729074083249,2.0794415416798357,4.74493212836325,2.91235066461494,4.139955073474153,2.2823823856765264,2.302585092994046,5.800001332396744,4.960744524482791,3.2771447329921766,3.543853682063679,2.9856819377004897,4.974662633637438,4.087655574071304,6.009550014654367,1.0296194171811583,1.7578579175523736,0.7884573603642702,5.075798620002669,0.832909122935104,4.389498649512583,2.151762203259462,5.12455904041457,5.36970736263471,0.8754687373538999,5.680172609017068,4.844187086458591,1.62924053973028,5.775793010632473,3.6888794541139363,5.062595033026967,8.091596802011082
2016-06-11,4.896346147694128,1.0296194171811583,3.3568971227655755,4.282206299391671,1.8718021769015913,4.320151230955794,2.0918640616783932,4.605170185988092,2.917770732084279,4.144720769547168,2.424802725718295,2.302585092994046,5.773930234558283,4.855150391255861,3.299533727885655,3.5553480614894135,3.152736022363656,4.933754249760298,4.067315889834181,5.996700813903228,1.1314021114911006,1.7578579175523736,0.7884573603642702,5.072043922224899,0.9162907318741551,4.411585436915426,2.151762203259462,5.098035484377089,5.3230099791384085,0.832909122935104,5.709764546333749,4.777441406928545,1.4350845252893227,5.750347943803522,3.7013019741124933,5.0479310788399525,8.071187299244452
2016-06-12,4.925803358579558,1.0296194171811583,3.288401887516811,4.209160236650682,1.840549633397487,4.282206299391671,1.9600947840472698,4.61015772749913,2.89591193827178,4.122283930911342,2.388762789235098,2.2192034840549946,5.734311679691024,4.93014804318357,3.242592351485517,3.5322256440685598,3.1441522786722644,4.888090941338162,4.021773869387265,5.9615206707349095,1.0986122886681098,1.7227665977411035,0.7419373447293773,5.029784112935016,0.9555114450274363,4.409155302062135,2.128231705849268,5.216022123821206,5.25227342804663,0.7419373447293773,5.66608060747219,4.775756486563625,1.410986973710262,5.762680115903686,3.6635616461296463,5.04148775757902,8.05544340529684
2016-06-13,4.976043849326636,1.0986122886681098,3.2347491740244907,4.209160236650682,2.0149030205422647,4.2612704335380815,2.0794415416798357,4.738826570800765,2.89591193827178,4.087655574071304,2.509599262378372,2.2192034840549946,5.774240938304763,4.990432586778736,3.258096538021482,3.5779478934066544,3.039749158970765,4.954417614098027,4.123903364463645,6.0333260012029,1.0647107369924282,1.7749523509116738,0.7419373447293773,5.0369526024136295,0.9932517730102833,4.414009680526933,2.1041341542702074,5.2428046566177775,5.304299438225584,0.6418538861723948,5.718999440461062,4.821893169499378,1.4816045409242156,5.7698822763607245,3.703768066607687,4.888090941338162,8.088101152676916
2016-06-14,4.9924713234685845,1.0986122886681098,3.3463891451671604,4.194189897191817,2.0149030205422647,4.301358731606427,2.0918640616783932,4.695924549256556,2.9069010598473755,4.109233174715851,2.533696813957432,2.272125885509337,5.767383056065796,4.995183189537334,3.3141860046725258,3.5496173867804286,3.0819099697950434,5.001258132283659,4.151039905898646,6.053029902766137,1.1631508098056809,1.7749523509116738,0.7419373447293773,5.051777237427431,0.9555114450274363,4.401829261970061,2.1400661634962708,5.258016069774511,5.324472324024888,0.9555114450274363,5.752890048763229,4.855928904335275,1.589235205116581,5.770194240175453,3.7184382563554808,4.8621352857778115,8.101435293822641
2016-06-15,5.003274939689963,1.0986122886681098,3.3357695763397,4.178992036282385,1.9600947840472698,4.31748811353631,2.0918640616783932,4.758749273916392,2.91235066461494,4.04305126783455,2.4932054526026954,2.33214389523559,5.751937516543248,5.062595033026967,3.2846635654062037,3.4468078929142076,3.086486636822455,5.0401940963378005,4.165113633110308,6.049261645834199,1.1314021114911006,1.7749523509116738,0.7884573603642702,5.052416828111211,1.0296194171811583,4.341204640153626,2.151762203259462,5.344723739362192,5.35800036870921,0.9162907318741551,5.744604469176457,4.863680881139593,1.62924053973028,5.7554257078080395,3.6609942506244004,4.954417614098027,8.111988049513931
2016-06-16,5.04148775757902,0.9555114450274363,3.332204510175204,4.155753190350744,1.9021075263969205,4.3489867805956814,2.0918640616783932,4.706823839714591,2.9069010598473755,4.115779842942166,2.5726122302071057,2.2512917986064953,5.7623657987550985,5.078916801512661,3.1484533605716547,3.459466289786131,2.9806186357439426,5.091908014224992,4.122283930911342,6.049025657632513,1.1314021114911006,1.824549292051046,0.7419373447293773,5.063860055333554,0.9162907318741551,4.302712827954156,2.1633230256605382,5.38632824387075,5.37805233456689,0.9162907318741551,5.7720639820726065,4.911919321157098,1.62924053973028,5.727173427446777,3.5751506887855933,5.014627315365793,8.122252506764285
2016-06-17,4.940927881671436,0.9932517730102833,3.265759410767051,4.204692619390966,1.9740810260220096,4.297285406218791,2.0794415416798357,4.747537427275013,2.9069010598473755,4.128745988939433,2.5877640352277083,2.341805806147327,5.774240938304763,5.136974216139274,3.292126286607793,3.6027767550605247,3.0204248861443626,5.1089711948171175,4.117409835153096,6.0390635259072605,1.0986122886681098,1.8718021769015913,0.7419373447293773,5.049214776063731,0.9162907318741551,4.294560608892605,2.151762203259462,5.413875707182309,5.3748153375207615,0.7884573603642702,5.757954953544594,4.911183215124596,1.5040773967762742,5.7698822763607245,3.716008121502189,5.003274939689963,8.129617116143812
2016-06-18,4.96563792816552,1.0647107369924282,3.258096538021482,4.231203744939298,1.9740810260220096,4.225372824628505,2.0794415416798357,4.770684624465665,2.884800712846709,4.144720769547168,2.5952547069568657,2.272125885509337,5.7804348261772835,5.146331009550155,3.32862668882732,3.594568774642695,3.0726933146901194,5.076423034634259,4.091005660956586,6.003393117973256,0.9932517730102833,2.0149030205422647,0.7419373447293773,4.911183215124596,0.8754687373538999,4.308110951723713,2.1400661634962708,5.441551534633945,5.377128546972327,0.832909122935104,5.7120812774708964,4.837867950107113,1.6094379124341003,5.789654313730165,3.7232808808312687,4.987025428457122,8.116566359948322
2016-06-19,4.8993312245375815,1.0647107369924282,3.269568939183719,4.242764567340374,1.9021075263969205,4.282206299391671,1.9878743481543455,4.715816706075155,2.89591193827178,4.14946386144318,2.4849066497880004,2.2082744135228043,5.732369931508114,5.125153747538848,3.292126286607793,3.55820113047182,3.104586678466073,4.960043507980195,3.996364153861897,5.9417489548620495,1.0986122886681098,1.7404661748405046,0.7884573603642702,4.931592086755803,0.9162907318741551,4.334672938290411,2.066862759472976,5.43415858945945,5.3748153375207615,0.7884573603642702,5.651435994283992,4.767289035464526,1.840549633397487,5.793013608384144,3.653252276470785,4.957937505095806,8.082834659653091
2016-06-20,4.845760650906022,0.9162907318741551,3.261935314328648,4.251348311031766,2.028148247292285,4.29592393562047,2.0541237336955462,4.754451888703846,2.89591193827178,4.175924549214524,2.379546134130174,2.302585092994046,5.744924417987376,5.160204064418402,3.288401887516811,3.529297384289471,3.077312260546414,5.073923033332174,4.089332020398556,5.938063770380866,1.0986122886681098,1.7578579175523736,0.7884573603642702,4.991112627607392,0.9555114450274363,4.290459441148391,2.066862759472976,5.466370951544286,5.374352052824034,0.8754687373538999,5.680854970012496,4.804021044733257,1.62924053973028,5.767383056065796,3.7400477406883357,5.090678001769792,8.104401307921613
2016-06-21,4.895598484107897,0.9162907318741551,3.342861804649192,4.12552017969055,2.0014800002101243,4.355425952876702,2.0918640616783932,4.718498871295094,2.91235066461494,4.1713056033582285,2.4336133554004498,2.2407096892759584,5.751301990624177,5.177279038170981,3.32862668882732,3.5085558999826545,3.091042453358316,5.049856007249537,4.096009841541162,5.968451772798909,1.0647107369924282,1.7749523509116738,0.832909122935104,4.969813299576001,0.9162907318741551,4.355425952876702,2.0541237336955462,5.47058858748849,5.279134547131263,0.9162907318741551,5.687653092726317,4.843399374720342,1.7749523509116738,5.707774495925738,3.708682081410116,5.072670685015709,8.099280938006316
2016-06-22,4.9037921984782065,1.1314021114911006,3.332204510175204,4.007333185232471,1.916922612182061,4.380775852772229,2.0918640616783932,4.74406218485471,2.917770732084279,4.139955073474153,2.4423470353692043,2.186051276738094,5.7011122461003225,5.1664987919271885,3.2846635654062037,3.505557396986398,2.9601050959108397,5.021904886354487,4.063885354737392,5.973300576480311,1.1314021114911006,1.7404661748405046,0.832909122935104,4.951592753462473,1.0296194171811583,4.390738575275903,2.0541237336955462,5.312220271717028,5.298317366548036,0.9162907318741551,5.653891705042736,4.844974178195408,1.5040773967762742,5.648974238161206,3.758871825933971,5.0869788606835895,8.073621149672046
2016-06-23,4.911183215124596,1.0647107369924282,3.3250360206965914,4.200204952921578,1.9600947840472698,4.335982696172475,2.066862759472976,4.735320870453137,2.9231615807191558,4.104294893075269,2.424802725718295,2.2617630984737906,5.729125282327996,5.171619713502079,3.3250360206965914,3.543853682063679,2.917770732084279,4.932313327320786,4.028916756899646,5.959715848793402,1.1314021114911006,1.7578579175523736,0.7884573603642702,4.9684234452869465,1.0296194171811583,4.375757021660286,2.0149030205422647,5.32593253358101,5.314190715704327,1.0296194171811583,5.6065370902173655,4.857484114602081,1.589235205116581,5.723585101952381,3.7256934272366524,5.119190700650601,8.079494105974351
2016-06-24,4.921439715291784,1.0296194171811583,3.3603753871419,4.215086179918229,2.0412203288596382,4.198704577546343,2.066862759472976,4.772378104971998,2.9069010598473755,4.122283930911342,2.3978952727983707,2.2823823856765264,5.727499001273517,5.21057845224003,3.3603753871419,3.55820113047182,2.9652730660692823,4.979488565099419,4.074141854904581,5.922918004572872,1.0647107369924282,1.7578579175523736,0.7884573603642702,4.957937505095806,0.9555114450274363,4.390738575275903,2.0014800002101243,5.461710913456472,5.279644101282416,0.9162907318741551,5.625820933186489,4.847331743138063,1.6486586255873816,5.761107541275471,3.751854253275325,5.10230248262208,8.091658020254139
2016-06-25,4.891100725401066,1.0296194171811583,3.349904087274605,4.219507705176107,2.028148247292285,4.302712827954156,2.0541237336955462,4.797442073635214,2.9014215940827497,4.130354999745133,2.4069451083182885,2.2512917986064953,5.702114417555504,5.220896219579452,2.9069010598473755,3.5667118201397288,3.0301337002713233,4.976043849326636,3.9740583963475986,5.870708345972182,1.0986122886681098,1.824549292051046,0.7884573603642702,4.924350925499243,0.9932517730102833,4.393213824064446,2.028148247292285,5.493472881322077,5.301811255802292,0.832909122935104,5.623295223743515,4.802380355275797,1.6486586255873816,5.757954953544594,3.711130063048756,5.085124146086995,8.080175494794966
2016-06-26,4.837867950107113,1.0647107369924282,3.380994674344636,4.206184043977636,1.916922612182061,4.312140507209715,2.0149030205422647,4.762173934797756,2.8791984572980396,4.135166556742356,2.4159137783010487,2.1400661634962708,5.652138241503862,5.186267862739414,3.295836866004329,3.502549875922443,3.091042453358316,4.958639998977875,4.01096295328305,5.8630628323034575,0.9555114450274363,1.7047480922384253,0.7884573603642702,4.956531035103055,0.9932517730102833,4.404277243608702,1.9600947840472698,5.4680601411351315,5.2611345754203205,0.7884573603642702,5.568726110329361,4.726502471155617,1.6486586255873816,5.754792395563946,3.7062280924485496,5.0479310788399525,8.058327306580958
